Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2017,120001-160000,3,693,Orange,Southwest,San Clemente
2017,160001-200000,3,382,Orange,Southwest,San Clemente
2017,200000-Max,3,324,Orange,Southwest,San Clemente
2017,20001-40000,2,671,Orange,Southwest,San Clemente
2017,400001-60000,2,627,Orange,Southwest,San Clemente
2017,60001-80000,2,905,Orange,Southwest,San Clemente
2017,80001-120000,2,563,Orange,Southwest,San Clemente
2017,Negative Income,0,221,Orange,Southwest,San Clemente
2017,No Income,1,2261,Orange,Southwest,San Clemente
2018,1-20000,2,1015,Orange,Southwest,San Clemente
2018,120001-160000,3,575,Orange,Southwest,San Clemente
2018,160001-200000,2,257,Orange,Southwest,San Clemente
2018,200000-Max,3,394,Orange,Southwest,San Clemente
2018,20001-40000,2,738,Orange,Southwest,San Clemente
2018,400001-60000,2,727,Orange,Southwest,San Clemente
2018,60001-80000,2,879,Orange,Southwest,San Clemente
2018,80001-120000,2,831,Orange,Southwest,San Clemente
2018,Negative Income,0,611,Orange,Southwest,San Clemente
2018,No Income,1,1673,Orange,Southwest,San Clemente
2019,1-20000,1,452,Orange,Southwest,San Clemente
2019,120001-160000,3,534,Orange,Southwest,San Clemente
2019,160001-200000,3,470,Orange,Southwest,San Clemente
2019,200000-Max,3,173,Orange,Southwest,San Clemente
2019,20001-40000,2,705,Orange,Southwest,San Clemente
2019,400001-60000,2,960,Orange,Southwest,San Clemente
2019,60001-80000,3,1180,Orange,Southwest,San Clemente
2019,80001-120000,2,831,Orange,Southwest,San Clemente
2019,Negative Income,0,318,Orange,Southwest,San Clemente
2019,No Income,1,490,Orange,Southwest,San Clemente
2015,1-20000,2,516,Orange,West Central,Newport Beach
2015,120001-160000,3,730,Orange,West Central,Newport Beach
2015,160001-200000,3,696,Orange,West Central,Newport Beach
2015,200000-Max,3,452,Orange,West Central,Newport Beach
2015,20001-40000,2,938,Orange,West Central,Newport Beach
2015,400001-60000,2,956,Orange,West Central,Newport Beach
2015,60001-80000,2,731,Orange,West Central,Newport Beach
2015,80001-120000,2,1069,Orange,West Central,Newport Beach
2015,Negative Income,0,408,Orange,West Central,Newport Beach
2015,No Income,2,1350,Orange,West Central,Newport Beach
2016,1-20000,1,705,Orange,West Central,Newport Beach
2016,120001-160000,3,847,Orange,West Central,Newport Beach
2016,160001-200000,3,578,Orange,West Central,Newport Beach
2016,200000-Max,3,426,Orange,West Central,Newport Beach
2016,20001-40000,2,907,Orange,West Central,Newport Beach
2016,400001-60000,2,872,Orange,West Central,Newport Beach
2016,60001-80000,2,733,Orange,West Central,Newport Beach
2016,80001-120000,2,819,Orange,West Central,Newport Beach
2016,Negative Income,0,740,Orange,West Central,Newport Beach
2016,No Income,2,680,Orange,West Central,Newport Beach
2017,1-20000,2,811,Orange,West Central,Newport Beach
2017,120001-160000,3,894,Orange,West Central,Newport Beach
2017,160001-200000,3,453,Orange,West Central,Newport Beach
2017,200000-Max,3,459,Orange,West Central,Newport Beach
2017,20001-40000,2,898,Orange,West Central,Newport Beach
2017,400001-60000,2,642,Orange,West Central,Newport Beach
2017,60001-80000,2,839,Orange,West Central,Newport Beach
2017,80001-120000,2,896,Orange,West Central,Newport Beach
2017,Negative Income,0,569,Orange,West Central,Newport Beach
2017,No Income,1,1396,Orange,West Central,Newport Beach
2018,1-20000,1,780,Orange,West Central,Newport Beach
2018,120001-160000,2,1212,Orange,West Central,Newport Beach
2018,160001-200000,3,830,Orange,West Central,Newport Beach
2018,200000-Max,3,395,Orange,West Central,Newport Beach
2018,20001-40000,2,847,Orange,West Central,Newport Beach
2018,400001-60000,2,1073,Orange,West Central,Newport Beach
2018,60001-80000,2,1069,Orange,West Central,Newport Beach
2018,80001-120000,2,1066,Orange,West Central,Newport Beach
2018,Negative Income,0,630,Orange,West Central,Newport Beach
2018,No Income,2,0,Orange,West Central,Newport Beach
2019,1-20000,1,734,Orange,West Central,Newport Beach
2019,120001-160000,2,995,Orange,West Central,Newport Beach
2019,160001-200000,2,1204,Orange,West Central,Newport Beach
2019,200000-Max,3,570,Orange,West Central,Newport Beach
2019,20001-40000,2,1068,Orange,West Central,Newport Beach
2019,400001-60000,2,793,Orange,West Central,Newport Beach
2019,60001-80000,2,878,Orange,West Central,Newport Beach
2019,80001-120000,2,1030,Orange,West Central,Newport Beach
2019,Negative Income,0,833,Orange,West Central,Newport Beach
2019,No Income,1,1253,Orange,West Central,Newport Beach
2015,1-20000,2,367,Riverside,Central,Cathedral City
2015,120001-160000,3,276,Riverside,Central,Cathedral City
2015,160001-200000,2,125,Riverside,Central,Cathedral City
2015,200000-Max,2,214,Riverside,Central,Cathedral City
2015,20001-40000,2,438,Riverside,Central,Cathedral City
2015,400001-60000,2,371,Riverside,Central,Cathedral City
2015,60001-80000,2,364,Riverside,Central,Cathedral City
2015,80001-120000,3,334,Riverside,Central,Cathedral City
2015,Negative Income,0,144,Riverside,Central,Cathedral City
2015,No Income,1,299,Riverside,Central,Cathedral City
2016,1-20000,1,310,Riverside,Central,Cathedral City
2016,120001-160000,2,173,Riverside,Central,Cathedral City
2016,160001-200000,2,105,Riverside,Central,Cathedral City
2016,200000-Max,2,198,Riverside,Central,Cathedral City
2016,20001-40000,2,491,Riverside,Central,Cathedral City
2016,400001-60000,2,419,Riverside,Central,Cathedral City
2016,60001-80000,2,254,Riverside,Central,Cathedral City
2016,80001-120000,2,290,Riverside,Central,Cathedral City
2016,Negative Income,0,124,Riverside,Central,Cathedral City
2016,No Income,1,620,Riverside,Central,Cathedral City
2017,1-20000,2,479,Riverside,Central,Cathedral City
2017,120001-160000,3,214,Riverside,Central,Cathedral City
2017,160001-200000,3,255,Riverside,Central,Cathedral City
2017,200000-Max,2,179,Riverside,Central,Cathedral City
2017,20001-40000,2,382,Riverside,Central,Cathedral City
2017,400001-60000,2,540,Riverside,Central,Cathedral City
2017,60001-80000,2,345,Riverside,Central,Cathedral City
2017,80001-120000,2,242,Riverside,Central,Cathedral City
2017,Negative Income,0,92,Riverside,Central,Cathedral City
2017,No Income,2,195,Riverside,Central,Cathedral City
2018,1-20000,2,416,Riverside,Central,Cathedral City
2018,120001-160000,2,113,Riverside,Central,Cathedral City
2018,160001-200000,3,139,Riverside,Central,Cathedral City
2018,200000-Max,2,160,Riverside,Central,Cathedral City
2018,20001-40000,2,458,Riverside,Central,Cathedral City
2018,400001-60000,2,462,Riverside,Central,Cathedral City
2018,60001-80000,2,367,Riverside,Central,Cathedral City
2018,80001-120000,2,258,Riverside,Central,Cathedral City
2018,Negative Income,0,85,Riverside,Central,Cathedral City
2018,No Income,1,726,Riverside,Central,Cathedral City
2019,1-20000,1,330,Riverside,Central,Cathedral City
2019,120001-160000,2,333,Riverside,Central,Cathedral City
2019,160001-200000,2,204,Riverside,Central,Cathedral City
2019,200000-Max,2,61,Riverside,Central,Cathedral City
2019,20001-40000,2,499,Riverside,Central,Cathedral City
2019,400001-60000,2,400,Riverside,Central,Cathedral City
2019,60001-80000,2,368,Riverside,Central,Cathedral City
2019,80001-120000,3,389,Riverside,Central,Cathedral City
2019,Negative Income,0,71,Riverside,Central,Cathedral City
2019,No Income,2,825,Riverside,Central,Cathedral City
2015,1-20000,2,339,Riverside,East,Indio
2015,120001-160000,3,427,Riverside,East,Indio
2015,160001-200000,2,0,Riverside,East,Indio
2015,200000-Max,3,298,Riverside,East,Indio
2015,20001-40000,3,393,Riverside,East,Indio
2015,400001-60000,3,247,Riverside,East,Indio
2015,60001-80000,3,245,Riverside,East,Indio
2015,80001-120000,3,342,Riverside,East,Indio
2015,Negative Income,0,111,Riverside,East,Indio
2015,No Income,1,345,Riverside,East,Indio
2016,1-20000,2,257,Riverside,East,Indio
2016,120001-160000,5,260,Riverside,East,Indio
2016,160001-200000,3,27,Riverside,East,Indio
2016,200000-Max,3,427,Riverside,East,Indio
2016,20001-40000,3,314,Riverside,East,Indio
2016,400001-60000,3,267,Riverside,East,Indio
2016,60001-80000,3,172,Riverside,East,Indio
2016,80001-120000,3,257,Riverside,East,Indio
2016,Negative Income,0,92,Riverside,East,Indio
2016,No Income,1,148,Riverside,East,Indio
2017,1-20000,2,207,Riverside,East,Indio
2017,120001-160000,3,84,Riverside,East,Indio
2017,160001-200000,4,181,Riverside,East,Indio
2017,200000-Max,3,0,Riverside,East,Indio
2017,20001-40000,2,175,Riverside,East,Indio
2017,400001-60000,2,294,Riverside,East,Indio
2017,60001-80000,3,96,Riverside,East,Indio
2017,80001-120000,3,126,Riverside,East,Indio
2017,Negative Income,0,100,Riverside,East,Indio
2017,No Income,1,220,Riverside,East,Indio
2018,1-20000,1,258,Riverside,East,Indio
2018,120001-160000,3,130,Riverside,East,Indio
2018,160001-200000,3,303,Riverside,East,Indio
2018,200000-Max,3,101,Riverside,East,Indio
2018,20001-40000,2,283,Riverside,East,Indio
2018,400001-60000,2,160,Riverside,East,Indio
2018,60001-80000,2,152,Riverside,East,Indio
2018,80001-120000,2,182,Riverside,East,Indio
2018,Negative Income,0,74,Riverside,East,Indio
2018,No Income,1,69,Riverside,East,Indio
2019,1-20000,2,305,Riverside,East,Indio
2019,120001-160000,4,46,Riverside,East,Indio
2019,160001-200000,3,403,Riverside,East,Indio
2019,200000-Max,3,180,Riverside,East,Indio
2019,20001-40000,2,326,Riverside,East,Indio
2019,400001-60000,2,178,Riverside,East,Indio
2019,60001-80000,3,253,Riverside,East,Indio
2019,80001-120000,3,237,Riverside,East,Indio
2019,Negative Income,0,199,Riverside,East,Indio
2019,No Income,2,89,Riverside,East,Indio
2015,1-20000,2,319,Riverside,North Central,San Jacinto
2015,120001-160000,3,118,Riverside,North Central,San Jacinto
2015,160001-200000,4,192,Riverside,North Central,San Jacinto
2015,200000-Max,3,84,Riverside,North Central,San Jacinto
2015,20001-40000,2,239,Riverside,North Central,San Jacinto
2015,400001-60000,3,272,Riverside,North Central,San Jacinto
2015,60001-80000,3,395,Riverside,North Central,San Jacinto
2015,80001-120000,3,322,Riverside,North Central,San Jacinto
2015,Negative Income,0,212,Riverside,North Central,San Jacinto
2015,No Income,1,270,Riverside,North Central,San Jacinto
2016,1-20000,2,301,Riverside,North Central,San Jacinto
2016,120001-160000,4,248,Riverside,North Central,San Jacinto
2016,160001-200000,3,237,Riverside,North Central,San Jacinto
2016,200000-Max,4,115,Riverside,North Central,San Jacinto
2016,20001-40000,3,396,Riverside,North Central,San Jacinto
2016,400001-60000,3,220,Riverside,North Central,San Jacinto
2016,60001-80000,3,226,Riverside,North Central,San Jacinto
2016,80001-120000,3,217,Riverside,North Central,San Jacinto
2016,Negative Income,0,111,Riverside,North Central,San Jacinto
2016,No Income,2,181,Riverside,North Central,San Jacinto
2017,1-20000,2,453,Riverside,North Central,San Jacinto
2017,120001-160000,4,227,Riverside,North Central,San Jacinto
2017,160001-200000,3,0,Riverside,North Central,San Jacinto
2017,200000-Max,5,298,Riverside,North Central,San Jacinto
2017,20001-40000,3,242,Riverside,North Central,San Jacinto
2017,400001-60000,3,332,Riverside,North Central,San Jacinto
2017,60001-80000,3,259,Riverside,North Central,San Jacinto
2017,80001-120000,3,245,Riverside,North Central,San Jacinto
2017,Negative Income,0,25,Riverside,North Central,San Jacinto
2017,No Income,2,170,Riverside,North Central,San Jacinto
2018,1-20000,2,310,Riverside,North Central,San Jacinto
2018,120001-160000,4,196,Riverside,North Central,San Jacinto
2018,160001-200000,3,144,Riverside,North Central,San Jacinto
2018,200000-Max,4,52,Riverside,North Central,San Jacinto
2018,20001-40000,2,371,Riverside,North Central,San Jacinto
2018,400001-60000,2,245,Riverside,North Central,San Jacinto
2018,60001-80000,3,309,Riverside,North Central,San Jacinto
2018,80001-120000,4,252,Riverside,North Central,San Jacinto
2018,Negative Income,0,329,Riverside,North Central,San Jacinto
2018,No Income,2,863,Riverside,North Central,San Jacinto
2019,1-20000,2,217,Riverside,North Central,San Jacinto
2019,120001-160000,4,79,Riverside,North Central,San Jacinto
2019,160001-200000,3,191,Riverside,North Central,San Jacinto
2019,200000-Max,4,34,Riverside,North Central,San Jacinto
2019,20001-40000,2,212,Riverside,North Central,San Jacinto
2019,400001-60000,3,330,Riverside,North Central,San Jacinto
2019,60001-80000,3,325,Riverside,North Central,San Jacinto
2019,80001-120000,3,289,Riverside,North Central,San Jacinto
2019,Negative Income,0,164,Riverside,North Central,San Jacinto
2019,No Income,4,0,Riverside,North Central,San Jacinto
2015,1-20000,2,322,Riverside,Northwest,Jurupa Valley 
2015,120001-160000,4,411,Riverside,Northwest,Jurupa Valley 
2015,160001-200000,5,904,Riverside,Northwest,Jurupa Valley 
2015,200000-Max,4,355,Riverside,Northwest,Jurupa Valley 
2015,20001-40000,3,476,Riverside,Northwest,Jurupa Valley 
2015,400001-60000,3,302,Riverside,Northwest,Jurupa Valley 
2015,60001-80000,4,158,Riverside,Northwest,Jurupa Valley 
2015,80001-120000,4,424,Riverside,Northwest,Jurupa Valley 
2015,Negative Income,0,82,Riverside,Northwest,Jurupa Valley 
2015,No Income,1,819,Riverside,Northwest,Jurupa Valley 
2016,1-20000,2,574,Riverside,Northwest,Jurupa Valley 
2016,120001-160000,4,300,Riverside,Northwest,Jurupa Valley 
2016,160001-200000,4,493,Riverside,Northwest,Jurupa Valley 
2016,200000-Max,4,183,Riverside,Northwest,Jurupa Valley 
2016,20001-40000,3,570,Riverside,Northwest,Jurupa Valley 
2016,400001-60000,4,439,Riverside,Northwest,Jurupa Valley 
2016,60001-80000,3,553,Riverside,Northwest,Jurupa Valley 
2016,80001-120000,4,333,Riverside,Northwest,Jurupa Valley 
2016,Negative Income,0,1002,Riverside,Northwest,Jurupa Valley 
2016,No Income,2,0,Riverside,Northwest,Jurupa Valley 
2017,1-20000,2,566,Riverside,Northwest,Jurupa Valley 
2017,120001-160000,4,400,Riverside,Northwest,Jurupa Valley 
2017,160001-200000,4,175,Riverside,Northwest,Jurupa Valley 
2017,200000-Max,4,199,Riverside,Northwest,Jurupa Valley 
2017,20001-40000,3,423,Riverside,Northwest,Jurupa Valley 
2017,400001-60000,4,379,Riverside,Northwest,Jurupa Valley 
2017,60001-80000,4,327,Riverside,Northwest,Jurupa Valley 
2017,80001-120000,4,364,Riverside,Northwest,Jurupa Valley 
2017,Negative Income,0,1054,Riverside,Northwest,Jurupa Valley 
2017,No Income,2,1712,Riverside,Northwest,Jurupa Valley 
2018,1-20000,3,538,Riverside,Northwest,Jurupa Valley 
2018,120001-160000,4,370,Riverside,Northwest,Jurupa Valley 
2018,160001-200000,5,446,Riverside,Northwest,Jurupa Valley 
2018,200000-Max,4,218,Riverside,Northwest,Jurupa Valley 
2018,20001-40000,2,345,Riverside,Northwest,Jurupa Valley 
2018,400001-60000,4,546,Riverside,Northwest,Jurupa Valley 
2018,60001-80000,4,187,Riverside,Northwest,Jurupa Valley 
2018,80001-120000,4,464,Riverside,Northwest,Jurupa Valley 
2018,Negative Income,0,0,Riverside,Northwest,Jurupa Valley 
2018,No Income,1,1467,Riverside,Northwest,Jurupa Valley 
2019,1-20000,2,666,Riverside,Northwest,Jurupa Valley 
2019,120001-160000,4,556,Riverside,Northwest,Jurupa Valley 
2019,160001-200000,4,15,Riverside,Northwest,Jurupa Valley 
2019,200000-Max,5,492,Riverside,Northwest,Jurupa Valley 
2019,20001-40000,4,718,Riverside,Northwest,Jurupa Valley 
2019,400001-60000,4,542,Riverside,Northwest,Jurupa Valley 
2019,60001-80000,4,349,Riverside,Northwest,Jurupa Valley 
2019,80001-120000,4,466,Riverside,Northwest,Jurupa Valley 
2019,Negative Income,0,0,Riverside,Northwest,Jurupa Valley 
2019,No Income,3,695,Riverside,Northwest,Jurupa Valley 
2015,1-20000,3,584,Riverside,Northwest,Moreno Valley City
2015,120001-160000,3,342,Riverside,Northwest,Moreno Valley City
2015,160001-200000,4,90,Riverside,Northwest,Moreno Valley City
2015,200000-Max,4,0,Riverside,Northwest,Moreno Valley City
2015,20001-40000,3,426,Riverside,Northwest,Moreno Valley City
2015,400001-60000,3,515,Riverside,Northwest,Moreno Valley City
2015,60001-80000,4,308,Riverside,Northwest,Moreno Valley City
2015,80001-120000,4,170,Riverside,Northwest,Moreno Valley City
2015,Negative Income,0,466,Riverside,Northwest,Moreno Valley City
2015,No Income,2,1075,Riverside,Northwest,Moreno Valley City
2016,1-20000,3,629,Riverside,Northwest,Moreno Valley City
2016,120001-160000,4,382,Riverside,Northwest,Moreno Valley City
2016,160001-200000,4,499,Riverside,Northwest,Moreno Valley City
2016,200000-Max,5,227,Riverside,Northwest,Moreno Valley City
2016,20001-40000,4,710,Riverside,Northwest,Moreno Valley City
2016,400001-60000,4,556,Riverside,Northwest,Moreno Valley City
2016,60001-80000,4,476,Riverside,Northwest,Moreno Valley City
2016,80001-120000,4,262,Riverside,Northwest,Moreno Valley City
2016,Negative Income,0,245,Riverside,Northwest,Moreno Valley City
2016,No Income,1,0,Riverside,Northwest,Moreno Valley City
2017,1-20000,3,721,Riverside,Northwest,Moreno Valley City
2017,120001-160000,4,473,Riverside,Northwest,Moreno Valley City
2017,160001-200000,5,149,Riverside,Northwest,Moreno Valley City
2017,200000-Max,4,267,Riverside,Northwest,Moreno Valley City
2017,20001-40000,3,726,Riverside,Northwest,Moreno Valley City
2017,400001-60000,4,574,Riverside,Northwest,Moreno Valley City
2017,60001-80000,4,534,Riverside,Northwest,Moreno Valley City
2017,80001-120000,4,256,Riverside,Northwest,Moreno Valley City
2017,Negative Income,0,689,Riverside,Northwest,Moreno Valley City
2017,No Income,2,706,Riverside,Northwest,Moreno Valley City
2018,1-20000,3,586,Riverside,Northwest,Moreno Valley City
2018,120001-160000,4,326,Riverside,Northwest,Moreno Valley City
2018,160001-200000,6,421,Riverside,Northwest,Moreno Valley City
2018,200000-Max,3,249,Riverside,Northwest,Moreno Valley City
2018,20001-40000,3,675,Riverside,Northwest,Moreno Valley City
2018,400001-60000,3,543,Riverside,Northwest,Moreno Valley City
2018,60001-80000,4,602,Riverside,Northwest,Moreno Valley City
2018,80001-120000,4,341,Riverside,Northwest,Moreno Valley City
2018,Negative Income,0,567,Riverside,Northwest,Moreno Valley City
2018,No Income,1,715,Riverside,Northwest,Moreno Valley City
2019,1-20000,2,783,Riverside,Northwest,Moreno Valley City
2019,120001-160000,5,375,Riverside,Northwest,Moreno Valley City
2019,160001-200000,4,405,Riverside,Northwest,Moreno Valley City
2019,200000-Max,5,69,Riverside,Northwest,Moreno Valley City
2019,20001-40000,3,781,Riverside,Northwest,Moreno Valley City
2019,400001-60000,3,571,Riverside,Northwest,Moreno Valley City
2019,60001-80000,3,674,Riverside,Northwest,Moreno Valley City
2019,80001-120000,4,251,Riverside,Northwest,Moreno Valley City
2019,Negative Income,0,751,Riverside,Northwest,Moreno Valley City
2019,No Income,2,0,Riverside,Northwest,Moreno Valley City
2015,1-20000,2,487,Riverside,Northwest,Riverside City (East)
2015,120001-160000,3,444,Riverside,Northwest,Riverside City (East)
2015,160001-200000,3,12,Riverside,Northwest,Riverside City (East)
2015,200000-Max,3,77,Riverside,Northwest,Riverside City (East)
2015,20001-40000,3,570,Riverside,Northwest,Riverside City (East)
2015,400001-60000,3,576,Riverside,Northwest,Riverside City (East)
2015,60001-80000,3,451,Riverside,Northwest,Riverside City (East)
2015,80001-120000,4,459,Riverside,Northwest,Riverside City (East)
2015,Negative Income,0,573,Riverside,Northwest,Riverside City (East)
2015,No Income,1,639,Riverside,Northwest,Riverside City (East)
2016,1-20000,2,735,Riverside,Northwest,Riverside City (East)
2016,120001-160000,3,491,Riverside,Northwest,Riverside City (East)
2016,160001-200000,3,107,Riverside,Northwest,Riverside City (East)
2016,200000-Max,3,158,Riverside,Northwest,Riverside City (East)
2016,20001-40000,3,701,Riverside,Northwest,Riverside City (East)
2016,400001-60000,3,665,Riverside,Northwest,Riverside City (East)
2016,60001-80000,3,729,Riverside,Northwest,Riverside City (East)
2016,80001-120000,4,516,Riverside,Northwest,Riverside City (East)
2016,Negative Income,0,376,Riverside,Northwest,Riverside City (East)
2016,No Income,2,883,Riverside,Northwest,Riverside City (East)
2017,1-20000,2,790,Riverside,Northwest,Riverside City (East)
2017,120001-160000,3,327,Riverside,Northwest,Riverside City (East)
2017,160001-200000,3,511,Riverside,Northwest,Riverside City (East)
2017,200000-Max,4,76,Riverside,Northwest,Riverside City (East)
2017,20001-40000,2,746,Riverside,Northwest,Riverside City (East)
2017,400001-60000,3,756,Riverside,Northwest,Riverside City (East)
2017,60001-80000,3,549,Riverside,Northwest,Riverside City (East)
2017,80001-120000,3,253,Riverside,Northwest,Riverside City (East)
2017,Negative Income,0,426,Riverside,Northwest,Riverside City (East)
2017,No Income,2,561,Riverside,Northwest,Riverside City (East)
2018,1-20000,2,742,Riverside,Northwest,Riverside City (East)
2018,120001-160000,4,394,Riverside,Northwest,Riverside City (East)
2018,160001-200000,3,626,Riverside,Northwest,Riverside City (East)
2018,200000-Max,3,311,Riverside,Northwest,Riverside City (East)
2018,20001-40000,3,769,Riverside,Northwest,Riverside City (East)
2018,400001-60000,3,840,Riverside,Northwest,Riverside City (East)
2018,60001-80000,2,582,Riverside,Northwest,Riverside City (East)
2018,80001-120000,3,359,Riverside,Northwest,Riverside City (East)
2018,Negative Income,0,351,Riverside,Northwest,Riverside City (East)
2018,No Income,2,647,Riverside,Northwest,Riverside City (East)
2019,1-20000,1,674,Riverside,Northwest,Riverside City (East)
2019,120001-160000,4,336,Riverside,Northwest,Riverside City (East)
2019,160001-200000,3,377,Riverside,Northwest,Riverside City (East)
2019,200000-Max,3,166,Riverside,Northwest,Riverside City (East)
2019,20001-40000,3,968,Riverside,Northwest,Riverside City (East)
2019,400001-60000,3,584,Riverside,Northwest,Riverside City (East)
2019,60001-80000,3,688,Riverside,Northwest,Riverside City (East)
2019,80001-120000,3,562,Riverside,Northwest,Riverside City (East)
2019,Negative Income,0,310,Riverside,Northwest,Riverside City (East)
2019,No Income,1,980,Riverside,Northwest,Riverside City (East)
2015,1-20000,3,583,Riverside,Northwest,Riverside City (West)
2015,120001-160000,4,197,Riverside,Northwest,Riverside City (West)
2015,160001-200000,3,361,Riverside,Northwest,Riverside City (West)
2015,200000-Max,4,97,Riverside,Northwest,Riverside City (West)
2015,20001-40000,3,649,Riverside,Northwest,Riverside City (West)
2015,400001-60000,3,557,Riverside,Northwest,Riverside City (West)
2015,60001-80000,3,415,Riverside,Northwest,Riverside City (West)
2015,80001-120000,4,404,Riverside,Northwest,Riverside City (West)
2015,Negative Income,0,890,Riverside,Northwest,Riverside City (West)
2015,No Income,2,1025,Riverside,Northwest,Riverside City (West)
2016,1-20000,2,641,Riverside,Northwest,Riverside City (West)
2016,120001-160000,4,195,Riverside,Northwest,Riverside City (West)
2016,160001-200000,3,390,Riverside,Northwest,Riverside City (West)
2016,200000-Max,3,0,Riverside,Northwest,Riverside City (West)
2016,20001-40000,3,702,Riverside,Northwest,Riverside City (West)
2016,400001-60000,3,578,Riverside,Northwest,Riverside City (West)
2016,60001-80000,3,558,Riverside,Northwest,Riverside City (West)
2016,80001-120000,3,385,Riverside,Northwest,Riverside City (West)
2016,Negative Income,0,931,Riverside,Northwest,Riverside City (West)
2016,No Income,1,370,Riverside,Northwest,Riverside City (West)
2017,1-20000,2,746,Riverside,Northwest,Riverside City (West)
2017,120001-160000,3,284,Riverside,Northwest,Riverside City (West)
2017,160001-200000,4,158,Riverside,Northwest,Riverside City (West)
2017,200000-Max,4,513,Riverside,Northwest,Riverside City (West)
2017,20001-40000,3,697,Riverside,Northwest,Riverside City (West)
2017,400001-60000,3,553,Riverside,Northwest,Riverside City (West)
2017,60001-80000,3,523,Riverside,Northwest,Riverside City (West)
2017,80001-120000,3,589,Riverside,Northwest,Riverside City (West)
2017,Negative Income,0,749,Riverside,Northwest,Riverside City (West)
2017,No Income,2,568,Riverside,Northwest,Riverside City (West)
2018,1-20000,2,610,Riverside,Northwest,Riverside City (West)
2018,120001-160000,4,406,Riverside,Northwest,Riverside City (West)
2018,160001-200000,3,487,Riverside,Northwest,Riverside City (West)
2018,200000-Max,5,73,Riverside,Northwest,Riverside City (West)
2018,20001-40000,3,623,Riverside,Northwest,Riverside City (West)
2018,400001-60000,3,551,Riverside,Northwest,Riverside City (West)
2018,60001-80000,3,567,Riverside,Northwest,Riverside City (West)
2018,80001-120000,3,360,Riverside,Northwest,Riverside City (West)
2018,Negative Income,0,360,Riverside,Northwest,Riverside City (West)
2018,No Income,3,1232,Riverside,Northwest,Riverside City (West)
2019,1-20000,2,657,Riverside,Northwest,Riverside City (West)
2019,120001-160000,4,387,Riverside,Northwest,Riverside City (West)
2019,160001-200000,3,128,Riverside,Northwest,Riverside City (West)
2019,200000-Max,3,436,Riverside,Northwest,Riverside City (West)
2019,20001-40000,3,705,Riverside,Northwest,Riverside City (West)
2019,400001-60000,3,818,Riverside,Northwest,Riverside City (West)
2019,60001-80000,3,569,Riverside,Northwest,Riverside City (West)
2019,80001-120000,4,690,Riverside,Northwest,Riverside City (West)
2019,Negative Income,0,299,Riverside,Northwest,Riverside City (West)
2019,No Income,1,29,Riverside,Northwest,Riverside City (West)
2015,1-20000,2,465,Riverside,Southwest,Hemet City 
2015,120001-160000,3,307,Riverside,Southwest,Hemet City 
2015,160001-200000,4,157,Riverside,Southwest,Hemet City 
2015,200000-Max,4,669,Riverside,Southwest,Hemet City 
2015,20001-40000,3,461,Riverside,Southwest,Hemet City 
2015,400001-60000,3,398,Riverside,Southwest,Hemet City 
2015,60001-80000,3,299,Riverside,Southwest,Hemet City 
2015,80001-120000,4,276,Riverside,Southwest,Hemet City 
2015,Negative Income,0,161,Riverside,Southwest,Hemet City 
2015,No Income,2,628,Riverside,Southwest,Hemet City 
2016,1-20000,2,371,Riverside,Southwest,Hemet City 
2016,120001-160000,3,155,Riverside,Southwest,Hemet City 
2016,160001-200000,4,328,Riverside,Southwest,Hemet City 
2016,200000-Max,5,407,Riverside,Southwest,Hemet City 
2016,20001-40000,3,505,Riverside,Southwest,Hemet City 
2016,400001-60000,3,421,Riverside,Southwest,Hemet City 
2016,60001-80000,3,478,Riverside,Southwest,Hemet City 
2016,80001-120000,4,254,Riverside,Southwest,Hemet City 
2016,Negative Income,0,184,Riverside,Southwest,Hemet City 
2016,No Income,4,142,Riverside,Southwest,Hemet City 
2017,1-20000,2,317,Riverside,Southwest,Hemet City 
2017,120001-160000,4,353,Riverside,Southwest,Hemet City 
2017,160001-200000,3,43,Riverside,Southwest,Hemet City 
2017,200000-Max,4,171,Riverside,Southwest,Hemet City 
2017,20001-40000,2,328,Riverside,Southwest,Hemet City 
2017,400001-60000,3,495,Riverside,Southwest,Hemet City 
2017,60001-80000,3,444,Riverside,Southwest,Hemet City 
2017,80001-120000,4,389,Riverside,Southwest,Hemet City 
2017,Negative Income,0,377,Riverside,Southwest,Hemet City 
2017,No Income,2,420,Riverside,Southwest,Hemet City 
2018,1-20000,2,371,Riverside,Southwest,Hemet City 
2018,120001-160000,4,410,Riverside,Southwest,Hemet City 
2018,160001-200000,5,293,Riverside,Southwest,Hemet City 
2018,200000-Max,3,167,Riverside,Southwest,Hemet City 
2018,20001-40000,2,430,Riverside,Southwest,Hemet City 
2018,400001-60000,3,240,Riverside,Southwest,Hemet City 
2018,60001-80000,3,401,Riverside,Southwest,Hemet City 
2018,80001-120000,3,450,Riverside,Southwest,Hemet City 
2018,Negative Income,0,316,Riverside,Southwest,Hemet City 
2018,No Income,2,650,Riverside,Southwest,Hemet City 
2019,1-20000,2,398,Riverside,Southwest,Hemet City 
2019,120001-160000,3,185,Riverside,Southwest,Hemet City 
2019,160001-200000,4,191,Riverside,Southwest,Hemet City 
2019,200000-Max,5,60,Riverside,Southwest,Hemet City 
2019,20001-40000,3,426,Riverside,Southwest,Hemet City 
