Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2018,No Income,2.0,1289.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,1-20000,1.0,599.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,120001-160000,3.0,774.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,160001-200000,3.0,490.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,200000-Max,3.0,512.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,20001-40000,2.0,1008.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,400001-60000,3.0,1035.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,60001-80000,3.0,846.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,80001-120000,3.0,965.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,Negative Income,0.0,820.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2019,No Income,1.0,992.0,Orange,Northeast,"Lake Forest, Irvine (North) Cities & Silverado"
2015,1-20000,2.0,505.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,120001-160000,3.0,503.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,160001-200000,3.0,160.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,200000-Max,3.0,316.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,20001-40000,2.0,617.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,400001-60000,3.0,560.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,60001-80000,3.0,886.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,80001-120000,3.0,471.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,Negative Income,0.0,0.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,No Income,2.0,930.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,1-20000,2.0,601.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,120001-160000,3.0,401.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,160001-200000,4.0,335.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,200000-Max,4.0,267.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,20001-40000,3.0,704.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,400001-60000,3.0,693.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,60001-80000,3.0,507.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,80001-120000,3.0,514.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,Negative Income,0.0,549.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2016,No Income,1.0,384.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,1-20000,2.0,792.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,120001-160000,3.0,702.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,160001-200000,3.0,426.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,200000-Max,3.0,106.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,20001-40000,2.0,570.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,400001-60000,3.0,743.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,60001-80000,3.0,631.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,80001-120000,3.0,624.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,Negative Income,0.0,81.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2017,No Income,1.0,913.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,1-20000,2.0,498.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,120001-160000,3.0,614.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,160001-200000,3.0,194.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,200000-Max,3.0,139.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,20001-40000,2.0,665.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,400001-60000,3.0,837.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,60001-80000,3.0,770.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,80001-120000,3.0,771.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,Negative Income,0.0,676.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2018,No Income,1.0,1005.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,1-20000,2.0,572.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,120001-160000,3.0,347.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,160001-200000,4.0,582.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,200000-Max,4.0,503.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,20001-40000,2.0,675.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,400001-60000,2.0,592.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,60001-80000,3.0,595.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,80001-120000,3.0,688.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,Negative Income,0.0,454.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2019,No Income,1.0,412.0,Orange,Northwest,"Buena Park, Cypress & Seal Beach Cities"
2015,1-20000,3.0,816.0,Orange,Northwest,Garden Grove City (East)
2015,120001-160000,3.0,770.0,Orange,Northwest,Garden Grove City (East)
2015,160001-200000,4.0,225.0,Orange,Northwest,Garden Grove City (East)
2015,200000-Max,5.0,612.0,Orange,Northwest,Garden Grove City (East)
2015,20001-40000,3.0,759.0,Orange,Northwest,Garden Grove City (East)
2015,400001-60000,3.0,639.0,Orange,Northwest,Garden Grove City (East)
2015,60001-80000,3.0,703.0,Orange,Northwest,Garden Grove City (East)
2015,80001-120000,4.0,717.0,Orange,Northwest,Garden Grove City (East)
2015,Negative Income,0.0,138.0,Orange,Northwest,Garden Grove City (East)
2015,No Income,3.0,1142.0,Orange,Northwest,Garden Grove City (East)
2016,1-20000,2.0,787.0,Orange,Northwest,Garden Grove City (East)
2016,120001-160000,4.0,570.0,Orange,Northwest,Garden Grove City (East)
2016,160001-200000,5.0,711.0,Orange,Northwest,Garden Grove City (East)
2016,200000-Max,4.0,98.0,Orange,Northwest,Garden Grove City (East)
2016,20001-40000,3.0,811.0,Orange,Northwest,Garden Grove City (East)
2016,400001-60000,3.0,887.0,Orange,Northwest,Garden Grove City (East)
2016,60001-80000,4.0,580.0,Orange,Northwest,Garden Grove City (East)
2016,80001-120000,4.0,768.0,Orange,Northwest,Garden Grove City (East)
2016,Negative Income,0.0,659.0,Orange,Northwest,Garden Grove City (East)
2016,No Income,1.0,0.0,Orange,Northwest,Garden Grove City (East)
2017,1-20000,3.0,707.0,Orange,Northwest,Garden Grove City (East)
2017,120001-160000,4.0,198.0,Orange,Northwest,Garden Grove City (East)
2017,160001-200000,3.0,439.0,Orange,Northwest,Garden Grove City (East)
2017,200000-Max,5.0,376.0,Orange,Northwest,Garden Grove City (East)
2017,20001-40000,3.0,907.0,Orange,Northwest,Garden Grove City (East)
2017,400001-60000,3.0,699.0,Orange,Northwest,Garden Grove City (East)
2017,60001-80000,4.0,957.0,Orange,Northwest,Garden Grove City (East)
2017,80001-120000,4.0,699.0,Orange,Northwest,Garden Grove City (East)
2017,Negative Income,0.0,1168.0,Orange,Northwest,Garden Grove City (East)
2017,No Income,1.0,520.0,Orange,Northwest,Garden Grove City (East)
2018,1-20000,2.0,692.0,Orange,Northwest,Garden Grove City (East)
2018,120001-160000,4.0,713.0,Orange,Northwest,Garden Grove City (East)
2018,160001-200000,5.0,919.0,Orange,Northwest,Garden Grove City (East)
2018,200000-Max,6.0,467.0,Orange,Northwest,Garden Grove City (East)
2018,20001-40000,3.0,832.0,Orange,Northwest,Garden Grove City (East)
2018,400001-60000,3.0,857.0,Orange,Northwest,Garden Grove City (East)
2018,60001-80000,4.0,826.0,Orange,Northwest,Garden Grove City (East)
2018,80001-120000,4.0,598.0,Orange,Northwest,Garden Grove City (East)
2018,Negative Income,0.0,205.0,Orange,Northwest,Garden Grove City (East)
2018,No Income,3.0,1029.0,Orange,Northwest,Garden Grove City (East)
2019,1-20000,2.0,939.0,Orange,Northwest,Garden Grove City (East)
2019,120001-160000,4.0,564.0,Orange,Northwest,Garden Grove City (East)
2019,160001-200000,4.0,526.0,Orange,Northwest,Garden Grove City (East)
2019,200000-Max,5.0,537.0,Orange,Northwest,Garden Grove City (East)
2019,20001-40000,3.0,727.0,Orange,Northwest,Garden Grove City (East)
2019,400001-60000,3.0,985.0,Orange,Northwest,Garden Grove City (East)
2019,60001-80000,3.0,910.0,Orange,Northwest,Garden Grove City (East)
2019,80001-120000,4.0,718.0,Orange,Northwest,Garden Grove City (East)
2019,Negative Income,0.0,974.0,Orange,Northwest,Garden Grove City (East)
2019,No Income,2.0,1243.0,Orange,Northwest,Garden Grove City (East)
2015,1-20000,2.0,606.0,Orange,Northwest,Huntington Beach City
2015,120001-160000,3.0,586.0,Orange,Northwest,Huntington Beach City
2015,160001-200000,3.0,388.0,Orange,Northwest,Huntington Beach City
2015,200000-Max,3.0,337.0,Orange,Northwest,Huntington Beach City
2015,20001-40000,2.0,789.0,Orange,Northwest,Huntington Beach City
2015,400001-60000,2.0,847.0,Orange,Northwest,Huntington Beach City
2015,60001-80000,2.0,771.0,Orange,Northwest,Huntington Beach City
2015,80001-120000,3.0,864.0,Orange,Northwest,Huntington Beach City
2015,Negative Income,0.0,332.0,Orange,Northwest,Huntington Beach City
2015,No Income,1.0,595.0,Orange,Northwest,Huntington Beach City
2016,1-20000,2.0,746.0,Orange,Northwest,Huntington Beach City
2016,120001-160000,3.0,738.0,Orange,Northwest,Huntington Beach City
2016,160001-200000,3.0,275.0,Orange,Northwest,Huntington Beach City
2016,200000-Max,3.0,357.0,Orange,Northwest,Huntington Beach City
2016,20001-40000,2.0,774.0,Orange,Northwest,Huntington Beach City
2016,400001-60000,2.0,700.0,Orange,Northwest,Huntington Beach City
2016,60001-80000,2.0,821.0,Orange,Northwest,Huntington Beach City
2016,80001-120000,3.0,721.0,Orange,Northwest,Huntington Beach City
2016,Negative Income,0.0,500.0,Orange,Northwest,Huntington Beach City
2016,No Income,1.0,354.0,Orange,Northwest,Huntington Beach City
2017,1-20000,2.0,744.0,Orange,Northwest,Huntington Beach City
2017,120001-160000,3.0,751.0,Orange,Northwest,Huntington Beach City
2017,160001-200000,3.0,590.0,Orange,Northwest,Huntington Beach City
2017,200000-Max,3.0,329.0,Orange,Northwest,Huntington Beach City
2017,20001-40000,2.0,871.0,Orange,Northwest,Huntington Beach City
2017,400001-60000,2.0,787.0,Orange,Northwest,Huntington Beach City
2017,60001-80000,2.0,579.0,Orange,Northwest,Huntington Beach City
2017,80001-120000,3.0,831.0,Orange,Northwest,Huntington Beach City
2017,Negative Income,0.0,331.0,Orange,Northwest,Huntington Beach City
2017,No Income,2.0,709.0,Orange,Northwest,Huntington Beach City
2018,1-20000,2.0,968.0,Orange,Northwest,Huntington Beach City
2018,120001-160000,3.0,791.0,Orange,Northwest,Huntington Beach City
2018,160001-200000,3.0,445.0,Orange,Northwest,Huntington Beach City
2018,200000-Max,3.0,496.0,Orange,Northwest,Huntington Beach City
2018,20001-40000,2.0,870.0,Orange,Northwest,Huntington Beach City
2018,400001-60000,2.0,892.0,Orange,Northwest,Huntington Beach City
2018,60001-80000,2.0,1167.0,Orange,Northwest,Huntington Beach City
2018,80001-120000,2.0,772.0,Orange,Northwest,Huntington Beach City
2018,Negative Income,0.0,775.0,Orange,Northwest,Huntington Beach City
2018,No Income,1.0,1274.0,Orange,Northwest,Huntington Beach City
2019,1-20000,2.0,922.0,Orange,Northwest,Huntington Beach City
2019,120001-160000,3.0,801.0,Orange,Northwest,Huntington Beach City
2019,160001-200000,3.0,849.0,Orange,Northwest,Huntington Beach City
2019,200000-Max,3.0,258.0,Orange,Northwest,Huntington Beach City
2019,20001-40000,2.0,827.0,Orange,Northwest,Huntington Beach City
2019,400001-60000,2.0,1158.0,Orange,Northwest,Huntington Beach City
2019,60001-80000,2.0,1211.0,Orange,Northwest,Huntington Beach City
2019,80001-120000,3.0,969.0,Orange,Northwest,Huntington Beach City
2019,Negative Income,0.0,622.0,Orange,Northwest,Huntington Beach City
2019,No Income,1.0,1546.0,Orange,Northwest,Huntington Beach City
2015,1-20000,2.0,693.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,120001-160000,3.0,189.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,160001-200000,4.0,341.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,200000-Max,4.0,215.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,20001-40000,3.0,689.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,400001-60000,3.0,615.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,60001-80000,4.0,585.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,80001-120000,3.0,615.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,Negative Income,0.0,611.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,No Income,2.0,955.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,1-20000,2.0,706.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,120001-160000,4.0,580.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,160001-200000,4.0,364.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,200000-Max,4.0,193.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,20001-40000,3.0,753.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,400001-60000,3.0,789.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,60001-80000,3.0,570.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,80001-120000,3.0,520.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,Negative Income,0.0,631.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2016,No Income,2.0,742.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,1-20000,2.0,1064.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,120001-160000,4.0,670.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,160001-200000,3.0,381.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,200000-Max,3.0,72.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,20001-40000,3.0,861.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,400001-60000,3.0,763.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,60001-80000,3.0,754.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,80001-120000,3.0,573.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,Negative Income,0.0,270.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2017,No Income,2.0,1118.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,1-20000,2.0,800.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,120001-160000,3.0,755.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,160001-200000,4.0,302.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,200000-Max,4.0,452.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,20001-40000,3.0,882.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,400001-60000,3.0,887.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,60001-80000,3.0,684.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,80001-120000,3.0,664.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,Negative Income,0.0,713.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2018,No Income,3.0,1441.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,1-20000,2.0,813.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,120001-160000,4.0,538.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,160001-200000,4.0,529.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,200000-Max,4.0,699.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,20001-40000,3.0,984.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,400001-60000,3.0,986.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,60001-80000,3.0,680.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,80001-120000,3.0,730.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,Negative Income,0.0,587.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2019,No Income,2.0,1346.0,Orange,Northwest,"Westminster, Stanton & Garden Grove (West) Cities"
2015,1-20000,2.0,460.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,120001-160000,3.0,294.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,160001-200000,3.0,287.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,200000-Max,3.0,168.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,20001-40000,2.0,711.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,400001-60000,2.0,466.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,60001-80000,2.0,679.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,80001-120000,3.0,649.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,Negative Income,0.0,1293.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,No Income,1.0,115.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,1-20000,2.0,537.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,120001-160000,3.0,292.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,160001-200000,3.0,595.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,200000-Max,3.0,211.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,20001-40000,2.0,426.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,400001-60000,2.0,894.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,60001-80000,3.0,569.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,80001-120000,3.0,716.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,Negative Income,0.0,2018.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2016,No Income,1.0,0.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,1-20000,2.0,645.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,120001-160000,3.0,353.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,160001-200000,3.0,574.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,200000-Max,3.0,212.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,20001-40000,2.0,558.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,400001-60000,2.0,495.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,60001-80000,2.0,642.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,80001-120000,3.0,559.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2017,Negative Income,0.0,809.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,1-20000,1.0,223.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,120001-160000,3.0,496.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,160001-200000,3.0,614.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,200000-Max,3.0,133.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,20001-40000,2.0,418.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,400001-60000,2.0,475.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,60001-80000,2.0,517.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,80001-120000,2.0,533.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,Negative Income,0.0,1444.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2018,No Income,1.0,0.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,1-20000,1.0,429.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,120001-160000,3.0,510.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,160001-200000,3.0,400.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,200000-Max,3.0,211.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,20001-40000,2.0,805.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,400001-60000,2.0,216.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,60001-80000,2.0,520.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,80001-120000,3.0,685.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,Negative Income,0.0,2008.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2019,No Income,2.0,0.0,Orange,South Central,Mission Viejo & Rancho Santa Margarita (West) Cities
2015,1-20000,2.0,381.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,120001-160000,3.0,340.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,160001-200000,4.0,266.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,200000-Max,3.0,159.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,20001-40000,2.0,723.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,400001-60000,2.0,936.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,60001-80000,2.0,530.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,80001-120000,3.0,468.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,Negative Income,0.0,678.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2015,No Income,1.0,0.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,1-20000,2.0,414.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,120001-160000,3.0,351.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,160001-200000,3.0,527.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,200000-Max,4.0,261.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,20001-40000,2.0,1038.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,400001-60000,2.0,1206.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,60001-80000,2.0,388.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,80001-120000,2.0,402.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,Negative Income,0.0,553.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2016,No Income,2.0,1323.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,1-20000,1.0,1101.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,120001-160000,3.0,408.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,160001-200000,3.0,331.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,200000-Max,3.0,113.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,20001-40000,2.0,877.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,400001-60000,2.0,677.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,60001-80000,2.0,908.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,80001-120000,3.0,788.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,Negative Income,0.0,0.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2017,No Income,2.0,629.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,1-20000,2.0,825.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,120001-160000,3.0,648.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,160001-200000,3.0,447.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,200000-Max,3.0,309.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,20001-40000,2.0,1175.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,400001-60000,3.0,499.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,60001-80000,3.0,772.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,80001-120000,2.0,621.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,Negative Income,0.0,1283.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2018,No Income,1.0,645.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2019,1-20000,1.0,829.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2019,120001-160000,3.0,332.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2019,160001-200000,3.0,457.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2019,200000-Max,4.0,139.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2019,20001-40000,1.0,1079.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
2019,400001-60000,2.0,604.0,Orange,Southeast,Rancho Santa Margarita City (East) & Ladera Ranch
